link_id,link_name,status,match_source,road_id,road_name,score,distance_m,overlap_ratio,name_similarity,traffic,capacity,lanes,speed_limit,best_candidate_road_id,best_candidate_road_name,best_candidate_score,best_candidate_distance_m,best_candidate_overlap_ratio,best_candidate_name_similarity
L936,Плановая улица,matched_direct,direct,176847,ул Плановая,1.193,5.7,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.193,5.7,1.0,1.0
L937,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2053,4.47,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2053,4.47,1.0,1.0
L938,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2053,4.47,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2053,4.47,1.0,1.0
L939,Плановая улица,matched_direct,direct,176847,ул Плановая,1.1967,5.33,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.1967,5.33,1.0,1.0
L940,Плановая улица,matched_direct,direct,176847,ул Плановая,1.1897,6.03,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.1897,6.03,1.0,1.0
L941,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.173,7.7,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.173,7.7,1.0,1.0
L942,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.1779,7.21,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.1779,7.21,1.0,1.0
L943,OSM road 943,matched_direct,direct,179524,ул Холодильная,0.8184,2.17,0.7541,0.0,1000.0,3600.0,2,60.0,179524,ул Холодильная,0.8184,2.17,0.7541,0.0
L944,OSM road 944,no_match,,,,,,,,,,,,179524,ул Холодильная,0.0089,34.11,0.0,0.0
L945,OSM road 945,no_match,,,,,,,,,,,,,,,,,
L946,OSM road 946,no_match,,,,,,,,,,,,,,,,,
L947,OSM road 947,no_match,,,,,,,,,,,,,,,,,
L948,OSM road 948,no_match,,,,,,,,,,,,,,,,,
L949,OSM road 949,no_match,,,,,,,,,,,,,,,,,
L950,OSM road 950,no_match,,,,,,,,,,,,177858,ул Линейная,0.2688,17.68,0.1472,0.0
L951,OSM road 951,matched_direct,direct,177858,ул Линейная,1.0,0.0,1.0,0.0,6000.0,3600.0,1,40.0,177858,ул Линейная,1.0,0.0,1.0,0.0
L952,улица Тимирязева,no_match,,,,,,,,,,,,175707,ул Переездная,0.2035,13.04,0.2829,-1.0
L953,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L954,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L955,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L956,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L957,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L958,улица Тимирязева,no_match,,,,,,,,,,,,179319,ул Жуковского,0.2576,8.24,0.2923,-1.0
L959,улица Тимирязева,no_match,,,,,,,,,,,,179319,ул Жуковского,0.7794,2.06,1.0,-1.0
L960,улица Тимирязева,no_match,,,,,,,,,,,,179524,ул Холодильная,0.2605,0.0,0.1699,-1.0
L961,улица Тимирязева,no_match,,,,,,,,,,,,179034,ул Парковая,0.0221,16.43,0.056,-1.0
L962,улица Тимирязева,no_match,,,,,,,,,,,,179034,ул Парковая,0.8,0.0,1.0,-1.0
L963,улица Тимирязева,no_match,,,,,,,,,,,,179034,ул Парковая,0.2207,1.25,0.128,-1.0
L964,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L965,улица Тимирязева,no_match,,,,,,,,,,,,,,,,,
L966,улица Тимирязева,no_match,,,,,,,,,,,,175707,ул Переездная,-0.1995,34.95,0.0,-1.0
L967,улица Тимирязева,no_match,,,,,,,,,,,,175707,ул Переездная,0.4874,12.21,0.7068,-1.0
L968,OSM road 968,no_match,,,,,,,,,,,,,,,,,
L969,OSM road 969,no_match,,,,,,,,,,,,,,,,,
L970,OSM road 970,matched_direct,direct,177124,ул 1905 года,0.9636,3.64,1.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.9636,3.64,1.0,0.0
L971,OSM road 971,no_match,,,,,,,,,,,,177124,ул 1905 года,0.2213,16.46,0.0552,0.0
L972,OSM road 972,no_match,,,,,,,,,,,,,,,,,
L973,OSM road 973,no_match,,,,,,,,,,,,,,,,,
L974,OSM road 974,no_match,,,,,,,,,,,,,,,,,
L975,OSM road 975,no_match,,,,,,,,,,,,,,,,,
L976,OSM road 976,no_match,,,,,,,,,,,,,,,,,
L977,OSM road 977,no_match,,,,,,,,,,,,,,,,,
L978,OSM road 978,matched_direct,direct,179846,ул Галущака,1.0,0.0,1.0,0.0,4000.0,3600.0,2,60.0,179846,ул Галущака,1.0,0.0,1.0,0.0
L979,OSM road 979,no_match,,,,,,,,,,,,179846,ул Галущака,0.2351,21.83,0.159,0.0
L980,OSM road 980,matched_direct,direct,179846,ул Галущака,0.7817,21.83,1.0,0.0,4000.0,3600.0,2,60.0,179846,ул Галущака,0.7817,21.83,1.0,0.0
L981,OSM road 981,no_match,,,,,,,,,,,,,,,,,
L982,OSM road 982,no_match,,,,,,,,,,,,,,,,,
L983,OSM road 983,no_match,,,,,,,,,,,,,,,,,
L984,OSM road 984,no_match,,,,,,,,,,,,,,,,,
L985,OSM road 985,no_match,,,,,,,,,,,,,,,,,
L986,OSM road 986,no_match,,,,,,,,,,,,,,,,,
L987,OSM road 987,no_match,,,,,,,,,,,,,,,,,
L988,OSM road 988,no_match,,,,,,,,,,,,,,,,,
L989,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2072,4.28,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2072,4.28,1.0,1.0
L990,Плановая улица,matched_direct,direct,176847,ул Плановая,1.1968,5.32,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.1968,5.32,1.0,1.0
L991,OSM road 991,no_match,,,,,,,,,,,,177016,ул Вавилова,0.2991,16.0,0.1677,0.0
L992,OSM road 992,matched_direct,direct,177016,ул Вавилова,1.0,0.0,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,1.0,0.0,1.0,0.0
L993,OSM road 993,no_match,,,,,,,,,,,,,,,,,
L994,OSM road 994,no_match,,,,,,,,,,,,,,,,,
L995,OSM road 995,no_match,,,,,,,,,,,,,,,,,
L996,OSM road 996,no_match,,,,,,,,,,,,,,,,,
L997,OSM road 997,no_match,,,,,,,,,,,,,,,,,
L998,OSM road 998,no_match,,,,,,,,,,,,,,,,,
L999,OSM road 999,no_match,,,,,,,,,,,,,,,,,
L1000,OSM road 1000,no_match,,,,,,,,,,,,,,,,,
L1001,OSM road 1001,no_match,,,,,,,,,,,,,,,,,
L1002,OSM road 1002,no_match,,,,,,,,,,,,,,,,,
L1003,OSM road 1003,no_match,,,,,,,,,,,,,,,,,
L1004,OSM road 1004,no_match,,,,,,,,,,,,,,,,,
L1005,OSM road 1005,no_match,,,,,,,,,,,,374729077,ул. 2-я Союза Молодежи,0.5674,0.0,0.3344,0.0
L1006,OSM road 1006,matched_direct,direct,177016,ул Вавилова,0.9885,1.15,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,0.9885,1.15,1.0,0.0
L1007,OSM road 1007,no_match,,,,,,,,,,,,177016,ул Вавилова,0.333,13.17,0.1765,0.0
L1008,OSM road 1008,no_match,,,,,,,,,,,,,,,,,
L1009,OSM road 1009,no_match,,,,,,,,,,,,,,,,,
L1010,OSM road 1010,no_match,,,,,,,,,,,,374729077,ул. 2-я Союза Молодежи,0.6121,0.36,0.4087,0.0
L1011,OSM road 1011,no_match,,,,,,,,,,,,,,,,,
L1012,OSM road 1012,no_match,,,,,,,,,,,,,,,,,
L1013,OSM road 1013,matched_direct,direct,177016,ул Вавилова,1.0,0.0,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,1.0,0.0,1.0,0.0
L1014,OSM road 1014,no_match,,,,,,,,,,,,177016,ул Вавилова,0.2711,19.08,0.1721,0.0
L1015,OSM road 1015,no_match,,,,,,,,,,,,,,,,,
L1016,OSM road 1016,matched_direct,direct,177016,ул Вавилова,1.0,0.0,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,1.0,0.0,1.0,0.0
L1017,OSM road 1017,no_match,,,,,,,,,,,,177016,ул Вавилова,0.2324,19.01,0.1114,0.0
L1018,OSM road 1018,no_match,,,,,,,,,,,,374729077,ул. 2-я Союза Молодежи,0.4598,1.41,0.1907,0.0
L1019,OSM road 1019,no_match,,,,,,,,,,,,,,,,,
L1020,OSM road 1020,no_match,,,,,,,,,,,,,,,,,
L1021,OSM road 1021,no_match,,,,,,,,,,,,,,,,,
L1022,OSM road 1022,no_match,,,,,,,,,,,,,,,,,
L1023,OSM road 1023,no_match,,,,,,,,,,,,,,,,,
L1024,OSM road 1024,no_match,,,,,,,,,,,,,,,,,
L1025,OSM road 1025,no_match,,,,,,,,,,,,,,,,,
L1026,OSM road 1026,no_match,,,,,,,,,,,,,,,,,
L1027,OSM road 1027,no_match,,,,,,,,,,,,,,,,,
L1028,OSM road 1028,no_match,,,,,,,,,,,,,,,,,
L1029,OSM road 1029,no_match,,,,,,,,,,,,,,,,,
L1030,OSM road 1030,no_match,,,,,,,,,,,,,,,,,
L1031,OSM road 1031,no_match,,,,,,,,,,,,,,,,,
L1032,OSM road 1032,no_match,,,,,,,,,,,,,,,,,
L1033,OSM road 1033,no_match,,,,,,,,,,,,,,,,,
L1034,OSM road 1034,no_match,,,,,,,,,,,,,,,,,
L1035,OSM road 1035,matched_osm_way_propagated,osm_way_propagated,175720,ул Дуси Ковальчук,0.0724,27.76,0.0,0.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,0.0724,27.76,0.0,0.0
L1036,OSM road 1036,matched_direct,direct,175720,ул Дуси Ковальчук,0.6695,16.76,0.7493,0.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,0.6695,16.76,0.7493,0.0
L1037,OSM road 1037,matched_direct,direct,175720,ул Дуси Ковальчук,0.95,5.0,1.0,0.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,0.95,5.0,1.0,0.0
L1038,OSM road 1038,matched_direct,direct,177016,ул Вавилова,0.9985,0.15,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,0.9985,0.15,1.0,0.0
L1039,OSM road 1039,no_match,,,,,,,,,,,,177016,ул Вавилова,0.3902,11.1,0.2327,0.0
L1040,OSM road 1040,no_match,,,,,,,,,,,,,,,,,
L1041,OSM road 1041,no_match,,,,,,,,,,,,,,,,,
L1042,OSM road 1042,no_match,,,,,,,,,,,,,,,,,
L1043,OSM road 1043,no_match,,,,,,,,,,,,,,,,,
L1044,OSM road 1044,no_match,,,,,,,,,,,,,,,,,
L1045,OSM road 1045,no_match,,,,,,,,,,,,,,,,,
L1046,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2039,4.61,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2039,4.61,1.0,1.0
L1047,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2039,4.61,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2039,4.61,1.0,1.0
L1048,Плановая улица,matched_direct,direct,176847,ул Плановая,1.2072,4.28,1.0,1.0,14000.0,13800.0,6,60.0,176847,ул Плановая,1.2072,4.28,1.0,1.0
L1049,OSM road 1049,no_match,,,,,,,,,,,,,,,,,
L1050,OSM road 1050,no_match,,,,,,,,,,,,,,,,,
L1051,OSM road 1051,no_match,,,,,,,,,,,,,,,,,
L1052,OSM road 1052,no_match,,,,,,,,,,,,176847,ул Плановая,0.0014,34.86,0.0,0.0
L1053,OSM road 1053,matched_direct,direct,176847,ул Плановая,0.7215,5.8,0.6608,0.0,14000.0,13800.0,6,60.0,176847,ул Плановая,0.7215,5.8,0.6608,0.0
L1054,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.1003,14.97,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.1003,14.97,1.0,1.0
L1055,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.1003,14.97,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.1003,14.97,1.0,1.0
L1056,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.062,18.8,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.062,18.8,1.0,1.0
L1057,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0582,19.18,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0582,19.18,1.0,1.0
L1058,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0601,18.99,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0601,18.99,1.0,1.0
L1059,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0774,17.26,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0774,17.26,1.0,1.0
L1060,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0843,16.57,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0843,16.57,1.0,1.0
L1061,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0849,16.51,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0849,16.51,1.0,1.0
L1062,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0832,16.68,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0832,16.68,1.0,1.0
L1063,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.0812,16.88,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.0812,16.88,1.0,1.0
L1064,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2,5.0,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2,5.0,1.0,1.0
L1065,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2,5.0,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2,5.0,1.0,1.0
L1066,OSM road 1066,no_match,,,,,,,,,,,,,,,,,
L1067,OSM road 1067,no_match,,,,,,,,,,,,,,,,,
L1068,OSM road 1068,no_match,,,,,,,,,,,,,,,,,
L1069,OSM road 1069,no_match,,,,,,,,,,,,175707,ул Переездная,0.0005,34.95,0.0,0.0
L1070,OSM road 1070,no_match,,,,,,,,,,,,,,,,,
L1071,OSM road 1071,no_match,,,,,,,,,,,,,,,,,
L1072,OSM road 1072,no_match,,,,,,,,,,,,175707,ул Переездная,0.3666,13.04,0.2261,0.0
L1073,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1074,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1075,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1076,улица Стасова,no_match,,,,,,,,,,,,179319,ул Жуковского,-0.0903,24.27,0.0037,-1.0
L1077,улица Стасова,no_match,,,,,,,,,,,,179319,ул Жуковского,0.8,0.0,1.0,-1.0
L1078,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1079,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1080,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1081,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1082,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1083,улица Стасова,no_match,,,,,,,,,,,,,,,,,
L1084,OSM road 1084,no_match,,,,,,,,,,,,,,,,,
L1085,OSM road 1085,no_match,,,,,,,,,,,,,,,,,
L1086,OSM road 1086,no_match,,,,,,,,,,,,,,,,,
L1087,OSM road 1087,no_match,,,,,,,,,,,,,,,,,
L1088,OSM road 1088,no_match,,,,,,,,,,,,,,,,,
L1089,OSM road 1089,no_match,,,,,,,,,,,,,,,,,
L1090,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2215,2.85,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2215,2.85,1.0,1.0
L1091,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2133,3.67,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2133,3.67,1.0,1.0
L1092,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2027,4.73,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2027,4.73,1.0,1.0
L1093,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.1796,7.04,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.1796,7.04,1.0,1.0
L1094,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.1796,7.04,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.1796,7.04,1.0,1.0
L1095,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2172,3.28,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2172,3.28,1.0,1.0
L1096,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2172,3.28,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2172,3.28,1.0,1.0
L1097,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2079,4.21,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2079,4.21,1.0,1.0
L1098,улица Дуси Ковальчук,matched_direct,direct,175720,ул Дуси Ковальчук,1.2445,0.55,1.0,1.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,1.2445,0.55,1.0,1.0
L1099,OSM road 1099,no_match,,,,,,,,,,,,,,,,,
L1100,OSM road 1100,no_match,,,,,,,,,,,,,,,,,
L1101,OSM road 1101,no_match,,,,,,,,,,,,,,,,,
L1102,OSM road 1102,no_match,,,,,,,,,,,,178934,ул Союза Молодежи,0.0706,27.94,0.0,0.0
L1103,OSM road 1103,no_match,,,,,,,,,,,,178934,ул Союза Молодежи,0.0706,27.94,0.0,0.0
L1104,OSM road 1104,no_match,,,,,,,,,,,,,,,,,
L1105,OSM road 1105,no_match,,,,,,,,,,,,,,,,,
L1106,OSM road 1106,no_match,,,,,,,,,,,,,,,,,
L1107,OSM road 1107,no_match,,,,,,,,,,,,,,,,,
L1108,OSM road 1108,no_match,,,,,,,,,,,,,,,,,
L1109,OSM road 1109,no_match,,,,,,,,,,,,,,,,,
L1110,OSM road 1110,no_match,,,,,,,,,,,,,,,,,
L1111,OSM road 1111,no_match,,,,,,,,,,,,,,,,,
L1112,Переездная улица,matched_direct,direct,175707,ул Переездная,1.1972,5.28,1.0,1.0,2000.0,3600.0,2,40.0,175707,ул Переездная,1.1972,5.28,1.0,1.0
L1113,Переездная улица,matched_direct,direct,175707,ул Переездная,1.2046,4.54,1.0,1.0,2000.0,3600.0,2,40.0,175707,ул Переездная,1.2046,4.54,1.0,1.0
L1114,OSM road 1114,no_match,,,,,,,,,,,,,,,,,
L1115,OSM road 1115,no_match,,,,,,,,,,,,,,,,,
L1116,OSM road 1116,matched_direct,direct,178934,ул Союза Молодежи,0.9761,2.39,1.0,0.0,200.0,3600.0,1,60.0,178934,ул Союза Молодежи,0.9761,2.39,1.0,0.0
L1117,OSM road 1117,matched_direct,direct,178934,ул Союза Молодежи,0.9485,5.15,1.0,0.0,200.0,3600.0,1,60.0,178934,ул Союза Молодежи,0.9485,5.15,1.0,0.0
L1118,OSM road 1118,no_match,,,,,,,,,,,,,,,,,
L1119,OSM road 1119,no_match,,,,,,,,,,,,,,,,,
L1120,OSM road 1120,no_match,,,,,,,,,,,,,,,,,
L1121,OSM road 1121,no_match,,,,,,,,,,,,,,,,,
L1122,OSM road 1122,no_match,,,,,,,,,,,,,,,,,
L1123,OSM road 1123,no_match,,,,,,,,,,,,,,,,,
L1124,OSM road 1124,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.5799,3.28,0.4042,0.0
L1125,OSM road 1125,matched_direct,direct,175707,ул Переездная,0.8297,0.0,0.7379,0.0,2000.0,3600.0,2,40.0,175707,ул Переездная,0.8297,0.0,0.7379,0.0
L1126,OSM road 1126,no_match,,,,,,,,,,,,,,,,,
L1127,OSM road 1127,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.5428,7.33,0.4094,0.0
L1128,OSM road 1128,no_match,,,,,,,,,,,,,,,,,
L1129,OSM road 1129,no_match,,,,,,,,,,,,,,,,,
L1130,OSM road 1130,no_match,,,,,,,,,,,,,,,,,
L1131,OSM road 1131,no_match,,,,,,,,,,,,,,,,,
L1132,OSM road 1132,no_match,,,,,,,,,,,,,,,,,
L1133,OSM road 1133,no_match,,,,,,,,,,,,,,,,,
L1134,OSM road 1134,no_match,,,,,,,,,,,,,,,,,
L1135,OSM road 1135,no_match,,,,,,,,,,,,175707,ул Переездная,0.4607,9.06,0.3097,0.0
L1136,OSM road 1136,matched_direct,direct,179034,ул Парковая,0.9585,4.15,1.0,0.0,200.0,3600.0,1,60.0,179034,ул Парковая,0.9585,4.15,1.0,0.0
L1137,OSM road 1137,no_match,,,,,,,,,,,,179034,ул Парковая,0.6058,0.0,0.3935,0.0
L1138,OSM road 1138,no_match,,,,,,,,,,,,,,,,,
L1139,OSM road 1139,no_match,,,,,,,,,,,,,,,,,
L1140,OSM road 1140,no_match,,,,,,,,,,,,,,,,,
L1141,OSM road 1141,no_match,,,,,,,,,,,,,,,,,
L1142,OSM road 1142,no_match,,,,,,,,,,,,,,,,,
L1143,OSM road 1143,no_match,,,,,,,,,,,,,,,,,
L1144,OSM road 1144,no_match,,,,,,,,,,,,,,,,,
L1145,OSM road 1145,no_match,,,,,,,,,,,,,,,,,
L1146,OSM road 1146,no_match,,,,,,,,,,,,,,,,,
L1147,OSM road 1147,no_match,,,,,,,,,,,,,,,,,
L1148,OSM road 1148,no_match,,,,,,,,,,,,,,,,,
L1149,OSM road 1149,no_match,,,,,,,,,,,,,,,,,
L1150,OSM road 1150,no_match,,,,,,,,,,,,,,,,,
L1151,OSM road 1151,no_match,,,,,,,,,,,,177382,ул Нарымская,0.3342,18.11,0.2543,0.0
L1152,OSM road 1152,no_match,,,,,,,,,,,,,,,,,
L1153,OSM road 1153,no_match,,,,,,,,,,,,,,,,,
L1154,OSM road 1154,no_match,,,,,,,,,,,,179846,ул Галущака,0.005,34.5,0.0,0.0
L1155,OSM road 1155,no_match,,,,,,,,,,,,179846,ул Галущака,0.005,34.5,0.0,0.0
L1156,OSM road 1156,no_match,,,,,,,,,,,,,,,,,
L1157,OSM road 1157,matched_direct,direct,175720,ул Дуси Ковальчук,0.8503,14.97,1.0,0.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,0.8503,14.97,1.0,0.0
L1158,OSM road 1158,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.1934,24.02,0.1286,0.0
L1159,OSM road 1159,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.0334,31.66,0.0,0.0
L1160,OSM road 1160,no_match,,,,,,,,,,,,,,,,,
L1161,OSM road 1161,no_match,,,,,,,,,,,,,,,,,
L1162,OSM road 1162,no_match,,,,,,,,,,,,,,,,,
L1163,OSM road 1163,no_match,,,,,,,,,,,,,,,,,
L1164,OSM road 1164,no_match,,,,,,,,,,,,,,,,,
L1165,OSM road 1165,no_match,,,,,,,,,,,,,,,,,
L1166,OSM road 1166,no_match,,,,,,,,,,,,,,,,,
L1167,OSM road 1167,no_match,,,,,,,,,,,,,,,,,
L1168,OSM road 1168,no_match,,,,,,,,,,,,,,,,,
L1169,OSM road 1169,no_match,,,,,,,,,,,,,,,,,
L1170,OSM road 1170,matched_direct,direct,177016,ул Вавилова,0.9869,1.31,1.0,0.0,1000.0,3600.0,2,60.0,177016,ул Вавилова,0.9869,1.31,1.0,0.0
L1171,OSM road 1171,no_match,,,,,,,,,,,,177016,ул Вавилова,0.4838,13.23,0.4094,0.0
L1172,OSM road 1172,no_match,,,,,,,,,,,,,,,,,
L1173,OSM road 1173,no_match,,,,,,,,,,,,,,,,,
L1174,OSM road 1174,no_match,,,,,,,,,,,,,,,,,
L1175,OSM road 1175,no_match,,,,,,,,,,,,,,,,,
L1176,OSM road 1176,no_match,,,,,,,,,,,,,,,,,
L1177,OSM road 1177,no_match,,,,,,,,,,,,,,,,,
L1178,OSM road 1178,no_match,,,,,,,,,,,,,,,,,
L1179,OSM road 1179,no_match,,,,,,,,,,,,,,,,,
L1180,OSM road 1180,no_match,,,,,,,,,,,,,,,,,
L1181,OSM road 1181,no_match,,,,,,,,,,,,,,,,,
L1182,OSM road 1182,no_match,,,,,,,,,,,,,,,,,
L1183,OSM road 1183,no_match,,,,,,,,,,,,177382,ул Нарымская,0.3462,17.72,0.2667,0.0
L1184,OSM road 1184,matched_direct,direct,175720,ул Дуси Ковальчук,0.5529,15.08,0.5441,0.0,14000.0,13800.0,6,40.0,175720,ул Дуси Ковальчук,0.5529,15.08,0.5441,0.0
L1185,OSM road 1185,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.0169,33.31,0.0,0.0
L1186,OSM road 1186,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.9097,9.03,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.9097,9.03,1.0,0.0
L1187,OSM road 1187,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8854,11.46,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8854,11.46,1.0,0.0
L1188,OSM road 1188,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8837,11.63,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8837,11.63,1.0,0.0
L1189,OSM road 1189,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8837,11.63,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8837,11.63,1.0,0.0
L1190,OSM road 1190,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8955,10.45,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.8955,10.45,1.0,0.0
L1191,OSM road 1191,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",1.0,0.0,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",1.0,0.0,1.0,0.0
L1192,OSM road 1192,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.9892,1.08,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",0.9892,1.08,1.0,0.0
L1193,OSM road 1193,matched_direct,direct,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",1.0,0.0,1.0,0.0,,,,,374728055,"Проезд от ул. Галущака до ул. Ельцовская, 206",1.0,0.0,1.0,0.0
